trial_num,direction,cue,response,rt,threshold,imagery_score,nystagmus,vel_post,vel_pre,source,id,direction_num,cue_num,imagery,participant,correct,logrt
25,R,R,0,23.73,2.4,1,6.52,-7.62,-13.1,G076N13,14,-1,-1,congruent,76,1,3.166740070447672
26,R,L,0,10.949,1.2,2,NA,NA,NA,G076N13,14,-1,1,incongruent,76,1,2.393248127891288
27,L,R,1,1.097,-0.3,2,NA,NA,NA,G076N13,14,1,-1,incongruent,76,1,0.09257918129309317
28,R,R,0,7.896,0.9,1,NA,NA,NA,G076N13,14,-1,-1,congruent,76,1,2.0663563021311804
29,L,L,1,20.175,-2.1,2,NA,0.873,0.876,G076N13,14,1,1,congruent,76,1,3.0044442141560124
30,R,N,0,14.271,1.5,NA,NA,-0.694,-3.48,G076N13,14,-1,0,neutral,76,1,2.6582295061182544
31,L,R,1,29.511,-3,2,NA,NA,NA,G076N13,14,1,-1,incongruent,76,1,3.3847630751987308
32,L,N,1,21.73,-2.4,NA,NA,NA,NA,G076N13,14,1,0,neutral,76,1,3.078693794268338
33,L,L,1,22.902,-2.4,1,NA,NA,NA,G076N13,14,1,1,congruent,76,1,3.1312242429911477
34,R,L,0,24.061,2.4,1,8.7,-3.34,-3.72,G076N13,14,-1,1,incongruent,76,1,3.1805922724425923
35,L,N,1,18.817,-2.1,NA,5.86,0.692,6.28,G076N13,14,1,0,neutral,76,1,2.9347607165625074
36,R,L,1,23.308,2.4,2,5.56,-5.28,1.54,G076N13,14,-1,1,incongruent,76,0,3.1487966492808277
37,R,L,0,2.157,0.3,1,NA,NA,NA,G076N13,14,-1,1,incongruent,76,1,0.7687183674070194
38,R,R,0,18.394,2.1,1,NA,-4.15,-8.05,G076N13,14,-1,-1,congruent,76,1,2.912024524480506
39,L,L,1,25.504,-2.7,2,10.04,-0.013,6.23,G076N13,14,1,1,congruent,76,1,3.2388353026078045
40,R,L,0,20.722,2.1,2,11.54,1.12,-8.06,G076N13,14,-1,1,incongruent,76,1,3.03119593782956
41,R,R,0,16.92,1.8,2,0.94,-14.7,-8.05,G076N13,14,-1,-1,congruent,76,1,2.8284963541780774
42,R,R,0,30.878,3.3,1,5.864,-6.78,-18.6,G076N13,14,-1,-1,congruent,76,1,3.430043956219735
43,R,L,1,31.674,3.3,3,NA,NA,NA,G076N13,14,-1,1,incongruent,76,0,3.4554961550695342
44,L,N,1,11.548,-1.2,NA,NA,NA,NA,G076N13,14,1,0,neutral,76,1,2.4465122618006885
45,R,N,0,16.012,1.8,NA,NA,NA,NA,G076N13,14,-1,0,neutral,76,1,2.7733384411303272
46,L,L,1,18.895,-2.1,2,4.42,0.722,-1.29,G076N13,14,1,1,congruent,76,1,2.9388973368014524
47,R,L,1,1.317,0.3,1,NA,NA,NA,G076N13,14,-1,1,incongruent,76,0,0.27535642276114397
48,L,R,1,12.286,-1.5,2,NA,NA,NA,G076N13,14,1,-1,incongruent,76,1,2.5084604027417354
49,L,N,1,20.879,-2.1,NA,7.1,-1.74,3.15,G076N13,14,1,0,neutral,76,1,3.0387438691472384
0,L,R,1,29.62,-3,2,7.128,2.77,14.4,G078N13,15,1,-1,incongruent,78,1,3.3884498088396526
1,L,L,1,17.824,-1.8,2,5.256,3.35,NA,G078N13,15,1,1,congruent,78,1,2.8805458637448735
2,R,L,0,19.645,2.1,1,7.488,-2.69,-5.74,G078N13,15,-1,1,incongruent,78,1,2.977822853010423
3,R,L,0,32.441,3.3,3,8.388,-2.54,-11.05,G078N13,15,-1,1,incongruent,78,1,3.479423054912664
4,R,R,0,26.816,2.7,3,5.004,-1.65,-13.8,G078N13,15,-1,-1,congruent,78,1,3.2889987242996725
5,L,R,1,23.527,-2.4,1,9,3.32,5.43,G078N13,15,1,-1,incongruent,78,1,3.158148697798282
6,L,N,1,21.512,-2.4,NA,7.992,1.39,5.31,G078N13,15,1,0,neutral,78,1,3.0686109189665634
7,L,R,0,15.731,-1.8,2,4.608,3.39,2.99,G078N13,15,1,-1,incongruent,78,0,2.7556332878403675
8,L,R,0,24.94,-2.7,3,9.864,2.34,16.5,G078N13,15,1,-1,incongruent,78,0,3.2164729402518906
9,L,L,1,16.855,-1.8,1,6.588,2.36,1.54,G078N13,15,1,1,congruent,78,1,2.824647348686024
10,L,N,1,18.598,-2.1,NA,8.388,4.98,6,G078N13,15,1,0,neutral,78,1,2.9230540480560054
11,R,R,0,13.8,1.5,3,5.112,-0.771,-2.2,G078N13,15,-1,-1,congruent,78,1,2.624668592163159
12,R,N,1,33.291,3.6,NA,5.904,-2.92,-10.4,G078N13,15,-1,0,neutral,78,0,3.505287090186536
13,R,L,1,39.948,4.2,3,NA,NA,NA,G078N13,15,-1,1,incongruent,78,0,3.687578608380888
14,R,L,1,10.513,1.2,2,NA,NA,NA,G078N13,15,-1,1,incongruent,78,0,2.3526125865936938
15,R,L,0,32.393,3.3,1,4.536,-3.45,-14.1,G078N13,15,-1,1,incongruent,78,1,3.477942350073538
16,L,L,1,19.254,-2.1,3,NA,NA,NA,G078N13,15,1,1,congruent,78,1,2.9577188313557747
17,L,L,1,10.075,-1.2,3,7.74,2.64,2.09,G078N13,15,1,1,congruent,78,1,2.3100571078327468
18,R,L,0,26.05,2.7,3,7.056,-0.058,-9.24,G078N13,15,-1,1,incongruent,78,1,3.260017768199376
19,R,N,0,11.888,1.2,NA,5.94,-1.95,-2.79,G078N13,15,-1,0,neutral,78,1,2.4755294879754035
20,L,L,1,15.606,-1.8,3,5.832,1.91,5.55,G078N13,15,1,1,congruent,78,1,2.7476554556945696
21,R,R,0,21.02,2.1,3,6.264,-2.66,-6.66,G078N13,15,-1,-1,congruent,78,1,3.045474365448805
22,R,L,0,33.682,3.6,3,6.876,-3.04,-17.5,G078N13,15,-1,1,incongruent,78,1,3.516963570033863
23,L,R,1,28.995,-3,2,9.54,1.99,6.25,G078N13,15,1,-1,incongruent,78,1,3.367123401328404
24,L,L,1,18.848,-2.1,3,NA,NA,NA,G078N13,15,1,1,congruent,78,1,2.9364068074691763
25,R,N,0,25.378,2.7,NA,6.444,-2.64,-7.93,G078N13,15,-1,0,neutral,78,1,3.233882656974723
26,L,R,1,32.331,-3.3,2,NA,NA,NA,G078N13,15,1,-1,incongruent,78,1,3.4760265222828046
27,R,R,0,25.723,2.7,1,9.468,-0.098,-0.137,G078N13,15,-1,-1,congruent,78,1,3.2473855333139166
28,R,R,0,28.98,3,3,4.608,-1.57,-8.75,G078N13,15,-1,-1,congruent,78,1,3.3666059368925363
29,L,L,1,42.408,-4.5,2,10.44,0.784,19.4,G078N13,15,1,1,congruent,78,1,3.747337023685505
30,L,R,1,4.777,-0.6,3,NA,NA,NA,G078N13,15,1,-1,incongruent,78,1,1.5638127344078248
31,R,R,0,18.862,2.1,2,4.572,-1.25,-6.42,G078N13,15,-1,-1,congruent,78,1,2.937149316121693
32,L,L,1,17.934,-1.8,3,7.812,-1.11,6.38,G078N13,15,1,1,congruent,78,1,2.886698352529856
33,L,L,1,38.518,-3.9,2,9.108,0.447,13.3,G078N13,15,1,1,congruent,78,1,3.6511256645020205
34,R,L,1,29.855,3,3,NA,NA,NA,G078N13,15,-1,1,incongruent,78,0,3.396352329998956
35,L,N,1,31.205,-3.3,NA,7.884,3.68,8.59,G078N13,15,1,0,neutral,78,1,3.4405783383860062
36,L,R,0,44.439,-4.5,3,10.296,1.14,14.5,G078N13,15,1,-1,incongruent,78,0,3.7941174622680247
37,L,N,0,28.182,-3,NA,6.624,1.56,12.6,G078N13,15,1,0,neutral,78,0,3.338683476272913
38,R,R,0,33.511,3.6,3,8.424,-3.75,-8.52,G078N13,15,-1,-1,congruent,78,1,3.5118737431422176
39,R,N,0,28.136,3,NA,5.868,-2.09,-8.43,G078N13,15,-1,0,neutral,78,1,3.337049895171681
40,R,R,0,17.668,1.8,3,3.06,-3.55,-4.95,G078N13,15,-1,-1,congruent,78,1,2.87175509373428
41,R,L,1,17.043,1.8,3,7.452,-2.43,-2.64,G078N13,15,-1,1,incongruent,78,0,2.8357395622430994
42,R,N,0,19.004,2.1,NA,NA,NA,NA,G078N13,15,-1,0,neutral,78,1,2.944649483324675
43,R,R,0,21.714,2.4,3,6.66,-1.73,-6.02,G078N13,15,-1,-1,congruent,78,1,3.0779572138096603
44,L,R,1,29.808,-3,2,10.656,-0.672,8.96,G078N13,15,1,-1,incongruent,78,1,3.3947768138592327
45,R,R,0,18.738,2.1,3,6.336,-1.37,-2.78,G078N13,15,-1,-1,congruent,78,1,2.9305535475289965
46,L,L,1,18.316,-2.1,3,8.676,0.824,3.89,G078N13,15,1,1,congruent,78,1,2.907774994794849
47,L,N,1,16.762,-1.8,NA,NA,NA,NA,G078N13,15,1,0,neutral,78,1,2.8191144196767146
48,L,R,1,30.159,-3.3,1,NA,NA,NA,G078N13,15,1,-1,incongruent,78,1,3.406483386091393
49,R,L,0,18.395,2.1,1,NA,NA,NA,G078N13,15,-1,1,incongruent,78,1,2.9120788885567377
0,R,R,0,18.457,2.1,1,7.632,-1.56,-1.61,G078N13,15,-1,-1,congruent,78,1,2.9154437023251543
1,R,R,0,28.917,3,1,4.056,-0.81,-10,G078N13,15,-1,-1,congruent,78,1,3.364429657469941
2,L,R,1,14.192,-1.5,1,9.288,0.526,1.68,G078N13,15,1,-1,incongruent,78,1,2.6526784255672236
3,R,L,0,17.45,1.8,1,NA,NA,NA,G078N13,15,-1,1,incongruent,78,1,2.859339648648436
4,L,R,1,24.096,-2.7,1,NA,NA,NA,G078N13,15,1,-1,incongruent,78,1,3.182045851617483
5,L,L,1,19.52,-2.1,2,6.864,1.29,5.76,G078N13,15,1,1,congruent,78,1,2.9714395809849465
6,R,N,1,25.505,2.7,NA,NA,NA,NA,G078N13,15,-1,0,neutral,78,0,3.23887451137489
7,R,R,0,13.13,1.5,3,6.456,-2.33,-2.27,G078N13,15,-1,-1,congruent,78,1,2.574899688314705
8,L,R,1,11.919,-1.2,2,NA,NA,NA,G078N13,15,1,-1,incongruent,78,1,2.4781337655005715
9,L,L,1,5.622,-0.6,1,3.984,0.517,1.27,G078N13,15,1,1,congruent,78,1,1.7266874724843402
10,R,L,0,16.902,1.8,1,7.512,-1.63,0.984,G078N13,15,-1,1,incongruent,78,1,2.8274319581222906
11,L,N,1,10.404,-1.2,NA,2.856,-3.73,2.2,G078N13,15,1,0,neutral,78,1,2.342190347586405
12,L,N,0,10.903,-1.2,NA,3.84,1.88,2.21,G078N13,15,1,0,neutral,78,0,2.3890379807242446
13,L,L,1,9.935,-1.2,2,7.968,-2.41,-1.24,G078N13,15,1,1,congruent,78,1,2.2960638760037804
14,R,R,0,10.701,1.2,1,NA,NA,NA,G078N13,15,-1,-1,congruent,78,1,2.3703371950448644
15,L,R,1,9.559,-1.2,1,7.008,0.854,1.72,G078N13,15,1,-1,incongruent,78,1,2.2574831190816256
16,R,R,0,7.771,0.9,1,NA,NA,NA,G078N13,15,-1,-1,congruent,78,1,2.050398856227105
17,R,L,0,1.365,0.3,2,8.12,0.909,NA,G078N13,15,-1,1,incongruent,78,1,0.31115442863692305
18,R,L,0,2.301,0.3,2,5.66,-3.48,NA,G078N13,15,-1,1,incongruent,78,1,0.8333438110532289
19,R,R,0,16.904,1.8,3,3.66,-0.286,-6.49,G078N13,15,-1,-1,congruent,78,1,2.8275502803137558
20,L,L,1,7.895,-0.9,2,4.84,0.933,0.294,G078N13,15,1,1,congruent,78,1,2.066229647707605
21,L,R,0,19.863,-2.1,2,5.72,1.5,4.39,G078N13,15,1,-1,incongruent,78,0,2.9888587046108186
22,L,R,0,7.208,-0.9,2,NA,NA,NA,G078N13,15,1,-1,incongruent,78,0,1.9751915203060368
23,R,L,1,22.402,2.4,3,7.06,-5.68,-7.46,G078N13,15,-1,1,incongruent,78,0,3.109150240589548
24,L,R,1,30.074,-3,2,8.916,2.21,10.1,G078N13,15,1,-1,incongruent,78,1,3.4036610111001284
25,R,L,0,20.629,2.1,3,7.06,0.45,-1.76,G078N13,15,-1,1,incongruent,78,1,3.0266978528108712
26,L,L,1,13.942,-1.5,2,NA,NA,NA,G078N13,15,1,1,congruent,78,1,2.634905867064207
27,L,R,1,16.355,-1.8,3,NA,NA,NA,G078N13,15,1,-1,incongruent,78,1,2.7945336609903473
28,R,L,0,23.168,2.4,3,7.46,-2.77,-7.77,G078N13,15,-1,1,incongruent,78,1,3.1427720162033057
29,L,R,1,14.864,-1.5,2,NA,NA,NA,G078N13,15,1,-1,incongruent,78,1,2.698942182071483
30,L,R,1,15.684,-1.8,1,8,5.32,5.75,G078N13,15,1,-1,incongruent,78,1,2.7526410844300853
31,R,N,1,19.941,2.1,NA,5.9,-3.9,-4.2,G078N13,15,-1,0,neutral,78,0,2.9927779137275543
32,L,N,1,14.395,-1.5,NA,NA,NA,NA,G078N13,15,1,0,neutral,78,1,2.6668809240641393
33,R,L,1,10.919,1.2,1,7.26,-0.658,-0.322,G078N13,15,-1,1,incongruent,78,0,2.390504391031929
34,L,L,1,13.567,-1.5,2,9.14,0.396,0.633,G078N13,15,1,1,congruent,78,1,2.6076403735031715
35,R,L,0,13.927,1.5,3,10.04,-0.399,-1.05,G078N13,15,-1,1,incongruent,78,1,2.6338294020709547
36,L,L,1,10.872,-1.2,2,NA,NA,NA,G078N13,15,1,1,congruent,78,1,2.386190676848843
37,L,L,1,12.029,-1.2,2,6.22,-0.164,-0.086,G078N13,15,1,1,congruent,78,1,2.4873204010119356
38,R,R,0,13.458,1.5,3,NA,NA,NA,G078N13,15,-1,-1,congruent,78,1,2.599573724766126
39,R,N,0,24.362,2.7,NA,4.8,-0.151,-1.4,G078N13,15,-1,0,neutral,78,1,3.193024541277767
40,R,R,0,12.91,1.5,3,7.24,-0.152,-0.542,G078N13,15,-1,-1,congruent,78,1,2.558002204858551
41,L,N,1,11.497,-1.2,NA,NA,NA,NA,G078N13,15,1,0,neutral,78,1,2.442086131771603
42,L,N,1,8.004,-0.9,NA,NA,NA,NA,G078N13,15,1,0,neutral,78,1,2.079941416721487
43,R,R,0,18.379,2.1,3,4.32,0.062,-0.83,G078N13,15,-1,-1,congruent,78,1,2.911208708483337
44,R,L,1,22.635,2.4,2,5.5,-0.154,-0.607,G078N13,15,-1,1,incongruent,78,0,3.119497380887922
45,R,N,0,32.815,3.3,NA,NA,NA,NA,G078N13,15,-1,0,neutral,78,1,3.490885727925686
46,L,L,1,16.902,-1.8,2,NA,NA,NA,G078N13,15,1,1,congruent,78,1,2.8274319581222906
47,R,N,0,14.286,1.5,NA,7.56,-0.782,-1.07,G078N13,15,-1,0,neutral,78,1,2.6592800367327807
48,R,R,0,16.793,1.8,1,4.08,-0.258,-1.38,G078N13,15,-1,-1,congruent,78,1,2.8209621329128707
49,L,L,1,10.716,-1.2,2,5.76,0.662,0.605,G078N13,15,1,1,congruent,78,1,2.3717379516823622
0,R,R,0,8.349,0.9,2,6.224,-2.41,0.215,G079N13,16,-1,-1,congruent,79,1,2.1221417712118633
1,R,R,0,5.513,0.6,2,6.528,-0.233,-0.295,G079N13,16,-1,-1,congruent,79,1,1.7071089396075465
2,R,R,0,11.45,1.2,2,5.616,-1.87,0.847,G079N13,16,-1,-1,congruent,79,1,2.4379897300002487
3,L,R,1,8.755,-0.9,0,8.4,4.71,4.07,G079N13,16,1,-1,incongruent,79,1,2.1696249657378153
4,R,R,0,11.012,1.2,1,8.36,0.612,-1.28,G079N13,16,-1,-1,congruent,79,1,2.398985587280361
5,R,L,0,10.278,1.2,1,8.46,-3.7,-1.03,G079N13,16,-1,1,incongruent,79,1,2.3300056885700378
6,L,N,1,8.708,-0.9,NA,7.3,2.49,3.18,G079N13,16,1,0,neutral,79,1,2.164242143372301
7,L,L,1,7.99,-0.9,1,NA,NA,NA,G079N13,16,1,1,congruent,79,1,2.0781907597781832
8,R,L,0,10.216,1.2,1,7.28,-2.22,0.582,G079N13,16,-1,1,incongruent,79,1,2.3239551187302383
9,R,L,0,11.403,1.2,1,3.36,-6.99,-5.19,G079N13,16,-1,1,incongruent,79,1,2.4338764786752214
10,R,N,0,6.942,0.9,NA,5.32,-1.22,0.869,G079N13,16,-1,0,neutral,79,1,1.9375899174395945
11,L,L,1,6.958,-0.9,1,1.78,3.18,1.71,G079N13,16,1,1,congruent,79,1,1.9398920767297503
12,L,L,1,11.576,-1.2,2,3.22,3.72,5.27,G079N13,16,1,1,congruent,79,1,2.448933989329183
13,L,R,1,8.474,-0.9,1,4.04,1.72,2.87,G079N13,16,1,-1,incongruent,79,1,2.1370026522043677
14,R,R,0,8.396,0.9,2,4.26,-2.24,-1.1,G079N13,16,-1,-1,congruent,79,1,2.1277554019583866
15,L,R,1,10.513,-1.2,1,7.06,3.3,3.17,G079N13,16,1,-1,incongruent,79,1,2.3526125865936938
16,L,R,1,8.505,-0.9,1,3.84,4.55,2.38,G079N13,16,1,-1,incongruent,79,1,2.1406542258478254
17,L,L,1,3.092,-0.6,2,2.78,3.86,1.58,G079N13,16,1,1,congruent,79,1,1.1288181307251755
18,R,N,0,1.61,0.3,NA,7.6,-3.72,NA,G079N13,16,-1,0,neutral,79,1,0.4762341789963717
19,L,L,1,10.075,-1.2,2,3.42,5.39,4.34,G079N13,16,1,1,congruent,79,1,2.3100571078327468
20,L,R,1,8.614,-0.9,2,6.4,2.64,0.244,G079N13,16,1,-1,incongruent,79,1,2.153388786631919
21,L,N,1,9.529,-1.2,NA,6.02,0.681,0.488,G079N13,16,1,0,neutral,79,1,2.254339780366051
22,R,L,0,12.63,1.5,2,6.98,-3.41,-3.85,G079N13,16,-1,1,incongruent,79,1,2.5360749363624
23,L,R,1,10.06,-1.2,2,3.34,3.58,5.74,G079N13,16,1,-1,incongruent,79,1,2.3085671646715933
24,R,L,0,10.731,1.2,2,4.74,-3.36,-2.14,G079N13,16,-1,1,incongruent,79,1,2.37313674894499
25,L,R,1,10.684,-1.2,2,6.46,1.07,0.931,G079N13,16,1,-1,incongruent,79,1,2.368747295247714
26,R,R,0,11.028,1.2,2,NA,NA,NA,G079N13,16,-1,-1,congruent,79,1,2.4004374931615504
27,R,L,0,8.645,0.9,1,8,-5.44,0.036,G079N13,16,-1,1,incongruent,79,1,2.1569811191352537
28,R,L,0,10.7,1.2,1,7.02,-0.572,-0.573,G079N13,16,-1,1,incongruent,79,1,2.3702437414678603
29,R,L,0,10.513,1.2,2,8.56,-5.01,-0.279,G079N13,16,-1,1,incongruent,79,1,2.3526125865936938
30,L,L,1,7.817,-0.9,2,2.36,2.11,2.64,G079N13,16,1,1,congruent,79,1,2.0563008492381933
31,L,L,1,6.13,-0.9,2,1.5,2.86,3.08,G079N13,16,1,1,congruent,79,1,1.81319474994812
32,L,N,1,10.186,-1.2,NA,6.92,2.22,2.77,G079N13,16,1,0,neutral,79,1,2.321014228462413
33,L,N,1,15.67,-1.8,NA,4.88,2.28,2.25,G079N13,16,1,0,neutral,79,1,2.7517480563679295
34,L,L,1,9.403,-1.2,2,3.62,3.35,3.2,G079N13,16,1,1,congruent,79,1,2.24102878729494
35,L,L,1,9.575,-1.2,2,1.859,4.34,2.79,G079N13,16,1,1,congruent,79,1,2.2591555350667094
36,L,R,1,11.341,-1.2,2,8.9,2.01,1.97,G079N13,16,1,-1,incongruent,79,1,2.428424477833193
37,R,L,0,9.997,1.2,2,8.38,-4.02,-1.16,G079N13,16,-1,1,incongruent,79,1,2.302285047985044
38,R,R,0,6.928,0.9,2,4.78,-4.88,-2.28,G079N13,16,-1,-1,congruent,79,1,1.935571171260134
39,R,R,0,11.419,1.2,1,6.8,-4.51,-3.14,G079N13,16,-1,-1,congruent,79,1,2.435278634719511
40,L,L,1,6.145,-0.9,2,5.58,3.81,2.17,G079N13,16,1,1,congruent,79,1,1.815638743017998
41,L,R,1,8.786,-0.9,2,8.12,1.88,1.52,G079N13,16,1,-1,incongruent,79,1,2.1731595455535877
42,L,N,1,6.13,-0.9,NA,6.46,2.77,-0.939,G079N13,16,1,0,neutral,79,1,1.81319474994812
43,R,R,0,9.154,1.2,2,6.8,-4.18,-4.07,G079N13,16,-1,-1,congruent,79,1,2.2141909422314505
44,R,N,0,10.716,1.2,NA,4.84,-3.3,-1.51,G079N13,16,-1,0,neutral,79,1,2.3717379516823622
45,R,N,0,12.044,1.2,NA,4.98,-2.32,-3.24,G079N13,16,-1,0,neutral,79,1,2.4885666106194875
46,L,R,1,11.903,-1.2,2,8.22,2.88,2.4,G079N13,16,1,-1,incongruent,79,1,2.476790469185743
47,R,N,0,10.701,1.2,NA,5.4,-3.23,-1.05,G079N13,16,-1,0,neutral,79,1,2.3703371950448644
48,R,R,0,11.997,1.2,1,5.16,-4.9,-4.46,G079N13,16,-1,-1,congruent,79,1,2.484656618532791
49,R,L,0,10.013,1.2,2,3.68,-3.04,-2.91,G079N13,16,-1,1,incongruent,79,1,2.303884248725666
0,L,R,0,22.809,-2.4,2,NA,NA,NA,G079N13,16,1,-1,incongruent,79,0,3.127155194914409
1,R,R,1,10.856,1.2,2,4.84,-4.62,-0.346,G079N13,16,-1,-1,congruent,79,0,2.384717922532568
2,R,L,0,9.637,1.2,2,6.88,-5.29,-3.85,G079N13,16,-1,1,incongruent,79,1,2.2656098568691503
3,L,L,1,6.552,-0.9,1,2.86,2.9,3.35,G079N13,16,1,1,congruent,79,1,1.8797703465507682
4,L,L,1,11.466,-1.2,1,5.3,3.43,3.27,G079N13,16,1,1,congruent,79,1,2.439386134486191
5,R,L,0,9.482,1.2,2,7.32,-1.99,-3.82,G079N13,16,-1,1,incongruent,79,1,2.2493952644799267
6,R,N,0,8.458,0.9,NA,5.9,-2.61,-1.95,G079N13,16,-1,0,neutral,79,1,2.135112739050297
7,R,N,0,7.255,0.9,NA,6.12,-1.87,-1.13,G079N13,16,-1,0,neutral,79,1,1.981690886336151
8,R,R,0,18.191,2.1,2,1.379,-4.48,-7.95,G079N13,16,-1,-1,congruent,79,1,2.900926966280079
9,L,N,1,8.192,-0.9,NA,5.78,0.933,0.741,G079N13,16,1,0,neutral,79,1,2.103158068297152
10,L,L,1,13.505,-1.5,2,3.02,-0.011,3.65,G079N13,16,1,1,congruent,79,1,2.603059987244579
11,L,N,1,12.473,-1.5,NA,5.66,3.83,4.16,G079N13,16,1,0,neutral,79,1,2.523566308143572
12,L,L,1,11.591,-1.2,2,4.28,1.18,1.6,G079N13,16,1,1,congruent,79,1,2.4502289349066078
13,R,R,0,11.418,1.2,2,2.48,-4.5,-3.4,G079N13,16,-1,-1,congruent,79,1,2.435191057542067
14,L,R,1,10.263,-1.2,1,6.44,1.11,0.65,G079N13,16,1,-1,incongruent,79,1,2.3285451946635773
15,R,L,0,13.427,1.5,2,8.34,-3.76,-5.31,G079N13,16,-1,1,incongruent,79,1,2.597267605090571
16,L,R,1,11.575,-1.2,1,6.76,1.29,-1.57,G079N13,16,1,-1,incongruent,79,1,2.448847599972298
17,L,N,1,12.27,-1.5,NA,6.78,0.578,-0.062,G079N13,16,1,0,neutral,79,1,2.50715725872282
18,L,N,1,12.802,-1.5,NA,8.68,-0.506,2.1,G079N13,16,1,0,neutral,79,1,2.549601408719812
19,R,N,0,8.551,0.9,NA,5.18,-3.96,-1.63,G079N13,16,-1,0,neutral,79,1,2.146048235173818
20,R,L,0,10.903,1.2,2,7.14,-5.86,-1.82,G079N13,16,-1,1,incongruent,79,1,2.3890379807242446
21,R,R,0,13.848,1.5,2,3.42,-2.42,-6.01,G079N13,16,-1,-1,congruent,79,1,2.6281408178739083
22,L,R,1,12.317,-1.5,1,7.42,0.413,0.914,G079N13,16,1,-1,incongruent,79,1,2.5109804219593475
23,L,L,1,12.567,-1.5,2,3.08,2.58,3.9,G079N13,16,1,1,congruent,79,1,2.5310743306330075
24,R,L,0,10.435,1.2,1,5.04,-4.1,-0.39,G079N13,16,-1,1,incongruent,79,1,2.3451655405291643
25,R,N,0,9.981,1.2,NA,5.94,-4,-2.37,G079N13,16,-1,0,neutral,79,1,2.3006832857044492
26,L,L,1,9.059,-1.2,2,3.36,3.18,1.61,G079N13,16,1,1,congruent,79,1,2.2037587386871507
27,R,R,0,17.824,1.8,2,3.7,-4.01,-8.32,G079N13,16,-1,-1,congruent,79,1,2.8805458637448735
28,R,L,0,12.754,1.5,2,NA,NA,NA,G079N13,16,-1,1,incongruent,79,1,2.54584494789308
29,R,L,0,13.708,1.5,2,NA,NA,NA,G079N13,16,-1,1,incongruent,79,1,2.6179796040123624
30,L,R,1,8.661,-0.9,2,7.58,2.16,1.94,G079N13,16,1,-1,incongruent,79,1,2.1588301893489077
31,L,L,1,6.379,-0.9,2,2.8,2.63,2.18,G079N13,16,1,1,congruent,79,1,1.8530113452598183
32,L,R,1,11.122,-1.2,1,7.02,1.1,0.578,G079N13,16,1,-1,incongruent,79,1,2.408925128765372
33,R,R,0,16.371,1.8,2,4.92,-5.41,-6.71,G079N13,16,-1,-1,congruent,79,1,2.7955114768722047
34,L,R,1,8.989,-0.9,2,6.68,1.45,1.21,G079N13,16,1,-1,incongruent,79,1,2.1960016075912625
35,R,L,0,15.606,1.8,2,NA,NA,NA,G079N13,16,-1,1,incongruent,79,1,2.7476554556945696
36,R,N,0,11.623,1.2,NA,7.68,-5.23,-6.71,G079N13,16,-1,0,neutral,79,1,2.452985893661571
37,L,L,1,9.529,-1.2,2,NA,NA,NA,G079N13,16,1,1,congruent,79,1,2.254339780366051
38,L,L,1,12.958,-1.5,2,2.54,4.62,7.69,G079N13,16,1,1,congruent,79,1,2.5617133580277653
39,L,R,1,11.638,-1.2,1,NA,NA,NA,G079N13,16,1,-1,incongruent,79,1,2.454275606234478
40,R,R,1,0.097,0.3,2,NA,NA,NA,G079N13,16,-1,-1,congruent,79,0,-2.333044300478754
41,L,L,1,8.051,-0.9,2,2.16,5.32,3.19,G079N13,16,1,1,congruent,79,1,2.085796307317844
42,R,L,0,12.207,1.5,2,8,-3.01,-2.91,G079N13,16,-1,1,incongruent,79,1,2.502009557687663
43,R,R,0,9.95,1.2,2,2.12,-6.82,-4.44,G079N13,16,-1,-1,congruent,79,1,2.2975725511705014
44,R,R,0,10.887,1.2,1,4.96,-2.98,-3.3,G079N13,16,-1,-1,congruent,79,1,2.387569416899043
45,L,R,1,12.724,-1.5,2,10.08,-0.004,1.62,G079N13,16,1,-1,incongruent,79,1,2.543489973886898
46,L,N,1,4.498,-0.6,NA,2.88,2.78,0.41,G079N13,16,1,0,neutral,79,1,1.503632853537124
47,L,R,1,11.857,-1.2,1,NA,NA,NA,G079N13,16,1,-1,incongruent,79,1,2.4729184104759336
48,R,L,0,16.121,1.8,2,4.64,-6.11,-4.76,G079N13,16,-1,1,incongruent,79,1,2.7801227698938615
49,R,R,0,10.029,1.2,1,1.4,-5.4,-5.46,G079N13,16,-1,-1,congruent,79,1,2.3054808961060713
0,L,R,1,15.169,-1.8,2,7.26,0.649,5.48,G079N13,16,1,-1,incongruent,79,1,2.7192538716095354
